# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		9.731309999999505
0.5		0.5		1.0		-1		247000		8.116442208099258
0.5		0.5		1.0		1		247000		7.894300137054622
0.5		0.5		1.0		2		247000		7.894300146093404
0.5		0.5		1.0		3		247000		6.27344011528323
0.5		0.5		1.0		4		247000		8.11644220812253
0.5		1.0		1.0		-1		247000		9.731309999999505
0.5		1.0		1.0		1		247000		9.516046751808933
0.5		1.0		1.0		2		247000		9.516046760765088
0.5		1.0		1.0		3		247000		7.894300146093404
0.5		1.0		1.0		4		247000		9.731310000020676
0.5		2.0		1.0		-1		247000		11.299902578787574
0.5		2.0		1.0		1		247000		11.095059157798383
0.5		2.0		1.0		2		247000		11.095059166469122
0.5		2.0		1.0		3		247000		9.516046760765088
0.5		2.0		1.0		4		247000		11.299902578803197
1.0		0.5		1.0		-1		247000		8.116442208099258
1.0		0.5		1.0		1		247000		7.894300137054622
1.0		0.5		1.0		2		247000		7.894300146093404
1.0		0.5		1.0		3		247000		6.27344011528323
1.0		0.5		1.0		4		247000		8.11644220812253
1.0		1.0		1.0		1		247000		9.516046751808933
1.0		1.0		1.0		2		247000		9.516046760765088
1.0		1.0		1.0		3		247000		7.894300146093404
1.0		1.0		1.0		4		247000		9.731310000020676
1.0		2.0		1.0		-1		247000		11.299902578787574
1.0		2.0		1.0		1		247000		11.095059157798383
1.0		2.0		1.0		2		247000		11.095059166469122
1.0		2.0		1.0		3		247000		9.516046760765088
1.0		2.0		1.0		4		247000		11.299902578803197
2.0		0.5		1.0		-1		247000		8.116442208099258
2.0		0.5		1.0		1		247000		7.894300137054622
2.0		0.5		1.0		2		247000		7.894300146093404
2.0		0.5		1.0		3		247000		6.27344011528323
2.0		0.5		1.0		4		247000		8.11644220812253
2.0		1.0		1.0		-1		247000		9.731309999999505
2.0		1.0		1.0		1		247000		9.516046751808933
2.0		1.0		1.0		2		247000		9.516046760765088
2.0		1.0		1.0		3		247000		7.894300146093404
2.0		1.0		1.0		4		247000		9.731310000020676
2.0		2.0		1.0		-1		247000		11.299902578787574
2.0		2.0		1.0		1		247000		11.095059157798383
2.0		2.0		1.0		2		247000		11.095059166469122
2.0		2.0		1.0		3		247000		9.516046760765088
2.0		2.0		1.0		4		247000		11.299902578803197
1.0		1.0		1.0		-1		247000		9.731309999999505
1.0		1.0		1.0		-1		247001		9.67314744743138
1.0		1.0		1.0		-1		247002		9.21006331792757
1.0		1.0		1.0		-1		247003		9.693180731501112
1.0		1.0		1.0		-1		247004		9.805210766314772
1.0		1.0		1.0		-1		247005		8.862384975120845
1.0		1.0		1.0		-1		247006		9.85488241633346
1.0		1.0		1.0		-1		247007		9.887560578272426
1.0		1.0		1.0		-1		247008		9.7467960157902
1.0		1.0		1.0		-1		247009		9.553454865234157
1.0		1.0		1.0		-1		247010		9.798145622078815
1.0		1.0		1.0		-1		247011		10.244273162212318
1.0		1.0		1.0		-1		247012		9.64253610757827
1.0		1.0		1.0		-1		247013		9.974457666644797
1.0		1.0		1.0		-1		247014		9.490748531745666
1.0		1.0		1.0		-1		247015		9.965963714173126
1.0		1.0		1.0		-1		247016		10.187133193614175
1.0		1.0		1.0		-1		247017		9.959243547559161
1.0		1.0		1.0		-1		247018		9.705768112026735
1.0		1.0		1.0		-1		247019		9.909525309511064
1.0		1.0		1.0		-1		247020		9.947963418222747
1.0		1.0		1.0		-1		247021		9.701333523382296
1.0		1.0		1.0		-1		247022		9.632659989452677
1.0		1.0		1.0		-1		247023		8.762216231255948
1.0		1.0		1.0		-1		247024		9.376719281519872
1.0		1.0		1.0		-1		247025		9.607399502302565
