# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247062		9.842662175674356
1.0		1.0		1.0		-1		247063		10.205546258518611
1.0		1.0		1.0		-1		247064		10.10491943921543
1.0		1.0		1.0		-1		247065		10.007769959647087
1.0		1.0		1.0		-1		247066		9.947679481451033
1.0		1.0		1.0		-1		247067		9.88335876562193
1.0		1.0		1.0		-1		247068		10.046812440260695
1.0		1.0		1.0		-1		247069		9.745554607880354
1.0		1.0		1.0		-1		247070		9.931043811112172
1.0		1.0		1.0		-1		247071		9.352427797844923
1.0		1.0		1.0		-1		247072		9.783417093342418
1.0		1.0		1.0		-1		247073		9.67657900526675
1.0		1.0		1.0		-1		247074		9.765556806454978
1.0		1.0		1.0		-1		247075		9.814824127742293
1.0		1.0		1.0		-1		247076		9.89526734788303
1.0		1.0		1.0		-1		247077		9.907401869315565
1.0		1.0		1.0		-1		247078		9.9468758128451
1.0		1.0		1.0		-1		247079		9.149773592106788
1.0		1.0		1.0		-1		247080		8.927248112933762
1.0		1.0		1.0		-1		247081		9.717551449094017
1.0		1.0		1.0		-1		247082		9.83840213104199
1.0		1.0		1.0		-1		247083		9.823812902853302
1.0		1.0		1.0		-1		247084		9.393318494269316
1.0		1.0		1.0		-1		247085		9.41280798468541
1.0		1.0		1.0		-1		247086		9.66556747902188
1.0		1.0		1.0		-1		247087		9.496806749480971
1.0		1.0		1.0		-1		247088		9.654714346299848
1.0		1.0		1.0		-1		247089		9.687204720243816
1.0		1.0		1.0		-1		247090		9.615734036629487
1.0		1.0		1.0		-1		247091		9.574320795213325
1.0		1.0		1.0		-1		247092		9.711636510409878
1.0		1.0		1.0		-1		247093		9.898334953657404
1.0		1.0		1.0		-1		247094		9.712007373591502
1.0		1.0		1.0		-1		247095		9.708368424101337
1.0		1.0		1.0		-1		247096		9.342715724649498
1.0		1.0		1.0		-1		247097		10.533446686326778
1.0		1.0		1.0		-1		247098		9.73342520033682
1.0		1.0		1.0		-1		247099		9.957389677239501
1.0		1.0		1.0		-1		247100		9.730609064334931

#***************************************************************************
#
# original cross-section: 9.728391774289788
#     scale variation: +16.1% -16.6%
#     central scheme variation: + 0% -18.9%
# PDF variation: +3.25% -3.25%
#
# dynamical scheme # 1 : 9.51749 +16.6% -17.1% # \sum ET
# dynamical scheme # 2 : 9.51749 +16.6% -17.1% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 7.89358 +20.6% -20.6% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 9.72839 +16.1% -16.6% # \sqrt{\hat s}
#***************************************************************************
